"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.021397,302.62,-0.054556,-0.057609,0.15998,0.17991,-0.054556,-0.057609,0.15998,0.0087744,0.0036309,0.017831,0.0074337,-7.7112,0.44506,1.1873,0.10186,1.0196,0.058471,0,0,0,0,0,1,2.1258,1.6333,1.1667,0.7
0.044788,302.53,-0.048928,-0.059086,0.15113,0.17098,-0.048928,-0.059086,0.15113,0.0087746,0.0036161,0.017793,0.0074328,-7.831,0.44477,1.1878,0.093634,1.0555,0.043448,0,0,0,0,0,1,2.1561,1.6567,1.1833,0.71
0.068393,302.45,-0.042983,-0.060307,0.14174,0.16115,-0.042983,-0.060307,0.14174,0.0087672,0.003617,0.017792,0.0074256,-7.9507,0.4446,1.1882,0.087766,1.0961,0.034436,0,0,0,0,0,1,2.1865,1.68,1.2,0.72
0.095232,302.29,-0.03653,-0.06176,0.13102,0.15173,-0.03653,-0.06176,0.13102,0.0087618,0.0036083,0.01776,0.007419,-8.0704,0.44578,1.1888,0.088236,1.1352,0.025327,0,0,0,0,0,1,2.2169,1.7033,1.2167,0.73
0.12436,302.07,-0.030935,-0.064629,0.118,0.1424,-0.030935,-0.064629,0.118,0.008747,0.0035688,0.017631,0.0074025,-8.1897,0.44978,1.1898,0.080883,1.1654,-0.0011883,0,0,0,0,0,1,2.2472,1.7267,1.2333,0.74
0.15482,301.85,-0.025063,-0.066921,0.10412,0.13163,-0.025063,-0.066921,0.10412,0.00873,0.0035375,0.017528,0.0073843,-8.3089,0.4541,1.1907,0.075211,1.2002,-0.024549,0,0,0,0,0,1,2.2776,1.75,1.25,0.75
0.1864,301.63,-0.018882,-0.068649,0.08939,0.11953,-0.018882,-0.068649,0.08939,0.0087109,0.0035162,0.017454,0.0073642,-8.4283,0.45875,1.1917,0.071679,1.2396,-0.044372,0,0,0,0,0,1,2.308,1.7733,1.2667,0.76
0.21889,301.41,-0.012363,-0.069829,0.073833,0.10623,-0.012363,-0.069829,0.073833,0.0086896,0.0035069,0.017413,0.0073423,-8.5476,0.46375,1.1926,0.070744,1.2838,-0.060273,0,0,0,0,0,1,2.3383,1.7967,1.2833,0.77
0.23871,301.21,-0.0065571,-0.073583,0.057096,0.10167,-0.0065571,-0.073583,0.057096,0.0086516,0.0034825,0.01731,0.0073064,-8.6661,0.46967,1.1936,0.063013,1.2994,-0.082608,0,0,0,0,0,1,2.3687,1.82,1.3,0.78
0.26051,300.98,-0.00072955,-0.076873,0.039082,0.097863,-0.00072955,-0.076873,0.039082,0.0086325,0.003453,0.017208,0.007286,-8.7844,0.47651,1.1946,0.052538,1.3109,-0.10627,0,0,0,0,0,1,2.3991,1.8433,1.3167,0.79
0.28347,300.76,0.0052246,-0.079489,0.019862,0.092291,0.0052246,-0.079489,0.019862,0.0086178,0.0034265,0.017123,0.0072691,-8.9027,0.48382,1.1957,0.04205,1.3262,-0.12891,0,0,0,0,0,1,2.4294,1.8667,1.3333,0.8
0.30287,300.54,0.010647,-0.082263,-0.00038443,0.088607,0.010647,-0.082263,-0.00038443,0.0085977,0.0033971,0.017027,0.0072474,-9.0206,0.4918,1.1968,0.023538,1.3366,-0.14863,0,0,0,0,0,1,2.4598,1.89,1.35,0.81
0.30615,300.39,0.016123,-0.086211,-0.019791,0.095715,0.016123,-0.086211,-0.019791,0.0085816,0.0033773,0.016957,0.0072299,-9.1379,0.49865,1.1976,0.0019806,1.3219,-0.15678,0,0,0,0,0,1,2.4902,1.9133,1.3667,0.82
0.29675,300.3,0.021525,-0.090882,-0.038872,0.11048,0.021525,-0.090882,-0.038872,0.0085737,0.0033597,0.016899,0.0072199,-9.2547,0.5047,1.1983,-0.022768,1.2863,-0.15781,0,0,0,0,0,1,2.5206,1.9367,1.3833,0.83
0.28624,300.2,0.026929,-0.094914,-0.05903,0.12412,0.026929,-0.094914,-0.05903,0.0085748,0.0033431,0.016859,0.0072172,-9.3715,0.5112,1.199,-0.048015,1.2499,-0.15891,0,0,0,0,0,1,2.5509,1.96,1.4,0.84
