"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.31246,300.93,-0.16427,0.046095,-0.11125,0.2068,-0.16427,0.046095,-0.11125,0.0050928,0.0074928,0.017962,0.0042722,-1.1466,0.61452,1.1958,-0.10267,0.12775,0.013621,0,0,0,0,0,1,2.0767,2.0767,2.5,0.15
-0.33744,301.02,-0.16286,0.046442,-0.1203,0.21048,-0.16286,0.046442,-0.1203,0.0051915,0.0073249,0.017846,0.0043571,-1.1448,0.61578,1.1955,-0.10009,0.049335,0.023357,0,0,0,0,0,1,2.1,2.1,2.5,0.15
-0.36346,301.1,-0.15696,0.048171,-0.12473,0.20942,-0.15696,0.048171,-0.12473,0.0052162,0.0073143,0.017843,0.0043791,-1.1424,0.61787,1.1954,-0.10283,0.028192,0.02891,0,0,0,0,0,1,2.1233,2.1233,2.5,0.15
-0.38948,301.18,-0.15106,0.0499,-0.12916,0.20837,-0.15106,0.0499,-0.12916,0.0052409,0.0073038,0.01784,0.0044012,-1.1399,0.61996,1.1953,-0.10558,0.0070485,0.034463,0,0,0,0,0,1,2.1467,2.1467,2.5,0.15
-0.4155,301.26,-0.14516,0.05163,-0.13359,0.20731,-0.14516,0.05163,-0.13359,0.0052657,0.0072932,0.017838,0.0044232,-1.1375,0.62206,1.1951,-0.10832,-0.014095,0.040016,0,0,0,0,0,1,2.17,2.17,2.5,0.15
-0.44152,301.34,-0.13926,0.053359,-0.13802,0.20626,-0.13926,0.053359,-0.13802,0.0052904,0.0072826,0.017835,0.0044453,-1.1351,0.62415,1.195,-0.11106,-0.035238,0.045568,0,0,0,0,0,1,2.1933,2.1933,2.5,0.15
-0.46758,301.4,-0.13138,0.055558,-0.14154,0.20434,-0.13138,0.055558,-0.14154,0.0052887,0.0073081,0.017855,0.0044445,-1.1329,0.62623,1.195,-0.11604,-0.034964,0.047398,0,0,0,0,0,1,2.2167,2.2167,2.5,0.15
-0.49364,301.45,-0.12271,0.057945,-0.14469,0.20207,-0.12271,0.057945,-0.14469,0.0052763,0.0073481,0.017885,0.0044345,-1.1308,0.62831,1.195,-0.12191,-0.026124,0.047738,0,0,0,0,0,1,2.24,2.24,2.5,0.15
-0.51971,301.49,-0.11404,0.060332,-0.14784,0.19981,-0.11404,0.060332,-0.14784,0.0052639,0.007388,0.017915,0.0044245,-1.1287,0.63038,1.195,-0.12779,-0.017283,0.048078,0,0,0,0,0,1,2.2633,2.2633,2.5,0.15
-0.54578,301.54,-0.10537,0.062719,-0.15099,0.19755,-0.10537,0.062719,-0.15099,0.0052515,0.007428,0.017944,0.0044145,-1.1267,0.63246,1.195,-0.13366,-0.0084422,0.048418,0,0,0,0,0,1,2.2867,2.2867,2.5,0.15
