"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.11672,299.57,-0.010845,-0.011791,0.15154,0.15309,-0.010845,-0.011791,0.15154,0.0012019,0.00677,0.0035296,-17.073,0.48334,0.58642,-0.77029,-0.1032,0,0,0,0,0,1,0.16667,3.5,0.16667,1.5
0.11738,299.56,-0.0065853,-0.012111,0.1601,0.16111,-0.0065853,-0.012111,0.1601,0.0011848,0.0072164,0.0039078,-17.073,0.48146,0.52282,-0.7694,-0.13549,0,0,0,0,0,1,0.18333,3.5,0.18333,1.5
0.11804,299.56,-0.0023251,-0.012431,0.16866,0.16913,-0.0023251,-0.012431,0.16866,0.0011678,0.0076629,0.004286,-17.073,0.47958,0.45923,-0.76852,-0.16778,0,0,0,0,0,1,0.2,3.5,0.2,1.5
0.11546,299.57,-0.00034034,-0.012357,0.17501,0.1755,-0.00034034,-0.012357,0.17501,0.0011851,0.0079283,0.0045213,-17.073,0.47783,0.44686,-0.75934,-0.15244,0,0,0,0,0,1,0.21667,3.5,0.21667,1.5
0.11287,299.57,0.0016444,-0.012283,0.18137,0.18187,0.0016444,-0.012283,0.18137,0.0012024,0.0081938,0.0047566,-17.073,0.47607,0.43448,-0.75016,-0.1371,0,0,0,0,0,1,0.23333,3.5,0.23333,1.5
0.11028,299.58,0.0036291,-0.012209,0.18772,0.18824,0.0036291,-0.012209,0.18772,0.0012197,0.0084592,0.004992,-17.072,0.47432,0.42211,-0.74098,-0.12176,0,0,0,0,0,1,0.25,3.5,0.25,1.5
0.1077,299.59,0.0056138,-0.012135,0.19408,0.19461,0.0056138,-0.012135,0.19408,0.0012369,0.0087247,0.0052273,-17.072,0.47257,0.40973,-0.7318,-0.10642,0,0,0,0,0,1,0.26667,3.5,0.26667,1.5
0.10511,299.59,0.0075986,-0.012061,0.20043,0.20099,0.0075986,-0.012061,0.20043,0.0012542,0.0089901,0.0054626,-17.072,0.47082,0.39736,-0.72262,-0.091079,0,0,0,0,0,1,0.28333,3.5,0.28333,1.5
0.10253,299.6,0.0095833,-0.011986,0.20679,0.20736,0.0095833,-0.011986,0.20679,0.0012715,0.0092556,0.005698,-17.072,0.46907,0.38498,-0.71344,-0.075739,0,0,0,0,0,1,0.3,3.5,0.3,1.5
0.099751,299.63,0.010613,-0.011955,0.21237,0.21297,0.010613,-0.011955,0.21237,0.0013073,0.0095094,0.0058503,-17.071,0.467,0.38456,-0.70342,-0.071176,0,0,0,0,0,1,0.31667,3.5,0.31667,1.5
0.096975,299.65,0.011643,-0.011924,0.21794,0.21859,0.011643,-0.011924,0.21794,0.0013431,0.0097633,0.0060027,-17.071,0.46493,0.38415,-0.6934,-0.066614,0,0,0,0,0,1,0.33333,3.5,0.33333,1.5
0.094199,299.68,0.012672,-0.011892,0.22352,0.22421,0.012672,-0.011892,0.22352,0.0013788,0.010017,0.006155,-17.071,0.46286,0.38373,-0.68338,-0.062052,0,0,0,0,0,1,0.35,3.5,0.35,1.5
0.091423,299.7,0.013702,-0.011861,0.2291,0.22983,0.013702,-0.011861,0.2291,0.0014146,0.010271,0.0063073,-17.071,0.4608,0.38331,-0.67336,-0.05749,0,0,0,0,0,1,0.36667,3.5,0.36667,1.5
0.088647,299.73,0.014731,-0.011829,0.23468,0.23544,0.014731,-0.011829,0.23468,0.0014503,0.010525,0.0064597,-17.07,0.45873,0.3829,-0.66334,-0.052927,0,0,0,0,0,1,0.38333,3.5,0.38333,1.5
0.085872,299.76,0.015761,-0.011798,0.24025,0.24106,0.015761,-0.011798,0.24025,0.0014861,0.010779,0.006612,-17.07,0.45666,0.38248,-0.65333,-0.048365,0,0,0,0,0,1,0.4,3.5,0.4,1.5
0.082894,299.81,0.016224,-0.012301,0.24617,0.24701,0.016224,-0.012301,0.24617,0.0015414,0.011047,0.0067018,-17.07,0.45394,0.39086,-0.64407,-0.047125,0,0,0,0,0,1,0.41667,3.5,0.41667,1.5
0.079917,299.87,0.016686,-0.012804,0.25208,0.25296,0.016686,-0.012804,0.25208,0.0015967,0.011315,0.0067916,-17.07,0.45122,0.39924,-0.63482,-0.045886,0,0,0,0,0,1,0.43333,3.5,0.43333,1.5
0.07694,299.93,0.017149,-0.013308,0.258,0.25891,0.017149,-0.013308,0.258,0.001652,0.011583,0.0068813,-17.069,0.4485,0.40762,-0.62556,-0.044646,0,0,0,0,0,1,0.45,3.5,0.45,1.5
