"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.46426,316.71,0.23177,-0.031035,0.34583,0.41981,0.23177,-0.031035,0.34583,0.0056079,0.024683,0.0091823,-17.013,-0.095692,-1.4365,0.25612,-0.80804,0,0,0,0,0,1,1.55,3.5,1.55,1.5
0.45032,316.51,0.23696,-0.034964,0.32858,0.40875,0.23696,-0.034964,0.32858,0.0056061,0.024744,0.0092307,-17.013,-0.084718,-1.4208,0.25896,-0.79441,0,0,0,0,0,1,1.5667,3.5,1.5667,1.5
0.43638,316.31,0.24216,-0.038894,0.31133,0.3977,0.24216,-0.038894,0.31133,0.0056044,0.024805,0.009279,-17.013,-0.073743,-1.4051,0.2618,-0.78078,0,0,0,0,0,1,1.5833,3.5,1.5833,1.5
0.42243,316.11,0.24735,-0.042824,0.29408,0.38665,0.24735,-0.042824,0.29408,0.0056026,0.024866,0.0093273,-17.014,-0.062769,-1.3893,0.26465,-0.76714,0,0,0,0,0,1,1.6,3.5,1.6,1.5
0.40037,315.89,0.25064,-0.047345,0.27887,0.37931,0.25064,-0.047345,0.27887,0.0055949,0.024856,0.0093327,-17.013,-0.049961,-1.3679,0.26518,-0.73755,0,0,0,0,0,1,1.6167,3.5,1.6167,1.5
0.37831,315.67,0.25393,-0.051866,0.26365,0.37196,0.25393,-0.051866,0.26365,0.0055872,0.024845,0.009338,-17.013,-0.037154,-1.3464,0.26572,-0.70795,0,0,0,0,0,1,1.6333,3.5,1.6333,1.5
0.35625,315.44,0.25723,-0.056387,0.24844,0.36462,0.25723,-0.056387,0.24844,0.0055795,0.024835,0.0093433,-17.012,-0.024347,-1.325,0.26626,-0.67836,0,0,0,0,0,1,1.65,3.5,1.65,1.5
0.33419,315.22,0.26052,-0.060908,0.23323,0.35727,0.26052,-0.060908,0.23323,0.0055718,0.024824,0.0093487,-17.012,-0.011539,-1.3035,0.2668,-0.64876,0,0,0,0,0,1,1.6667,3.5,1.6667,1.5
0.31213,315,0.26381,-0.065429,0.21801,0.34993,0.26381,-0.065429,0.21801,0.0055641,0.024814,0.009354,-17.011,0.0012679,-1.2821,0.26734,-0.61916,0,0,0,0,0,1,1.6833,3.5,1.6833,1.5
0.29007,314.77,0.2671,-0.06995,0.2028,0.34259,0.2671,-0.06995,0.2028,0.0055564,0.024803,0.0093593,-17.011,0.014075,-1.2606,0.26788,-0.58957,0,0,0,0,0,1,1.7,3.5,1.7,1.5
