"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.03197,312.08,0.29296,0.056264,0.018852,0.29933,0.29296,0.056264,0.018852,0.0044127,0.020371,0.0080572,-16.764,0.36,-0.33762,0.78153,-0.10564,0,0,0,0,0,1,1.33,1.33,2.5,1.5
0.036762,311.88,0.29419,0.049702,0.014395,0.2992,0.29419,0.049702,0.014395,0.0043812,0.020258,0.0080302,-16.766,0.36529,-0.34894,0.77729,-0.11097,0,0,0,0,0,1,1.3533,1.3533,2.5,1.5
0.041554,311.69,0.29542,0.04314,0.009939,0.29907,0.29542,0.04314,0.009939,0.0043496,0.020146,0.0080031,-16.768,0.37059,-0.36026,0.77305,-0.11631,0,0,0,0,0,1,1.3767,1.3767,2.5,1.5
0.046345,311.49,0.29664,0.036578,0.0054827,0.29894,0.29664,0.036578,0.0054827,0.0043181,0.020034,0.0079761,-16.77,0.37588,-0.37158,0.76881,-0.12164,0,0,0,0,0,1,1.4,1.4,2.5,1.5
0.046624,311.4,0.29772,0.030429,-0.00053423,0.29968,0.29772,0.030429,-0.00053423,0.0042734,0.019954,0.0079955,-16.772,0.37721,-0.37102,0.74982,-0.12153,0,0,0,0,0,1,1.4233,1.4233,2.5,1.5
0.046903,311.31,0.2988,0.02428,-0.0065512,0.30042,0.2988,0.02428,-0.0065512,0.0042287,0.019874,0.008015,-16.773,0.37853,-0.37046,0.73083,-0.12141,0,0,0,0,0,1,1.4467,1.4467,2.5,1.5
0.047182,311.23,0.29988,0.018131,-0.012568,0.30117,0.29988,0.018131,-0.012568,0.004184,0.019793,0.0080344,-16.775,0.37986,-0.3699,0.71183,-0.12129,0,0,0,0,0,1,1.47,1.47,2.5,1.5
0.047461,311.14,0.30096,0.011983,-0.018585,0.30191,0.30096,0.011983,-0.018585,0.0041393,0.019713,0.0080538,-16.777,0.38118,-0.36934,0.69284,-0.12118,0,0,0,0,0,1,1.4933,1.4933,2.5,1.5
0.042578,311.13,0.30076,0.0061777,-0.025916,0.30234,0.30076,0.0061777,-0.025916,0.0040956,0.019696,0.0081221,-16.779,0.38012,-0.36211,0.66668,-0.11747,0,0,0,0,0,1,1.5167,1.5167,2.5,1.5
0.035631,311.16,0.30006,0.00051025,-0.033772,0.30264,0.30006,0.00051025,-0.033772,0.0040524,0.019703,0.00821,-16.781,0.3781,-0.35222,0.63764,-0.11232,0,0,0,0,0,1,1.54,1.54,2.5,1.5
0.028684,311.19,0.29936,-0.0051573,-0.041628,0.30294,0.29936,-0.0051573,-0.041628,0.0040092,0.019711,0.0082978,-16.782,0.37608,-0.34232,0.60861,-0.10717,0,0,0,0,0,1,1.5633,1.5633,2.5,1.5
0.021738,311.22,0.29865,-0.010825,-0.049484,0.30325,0.29865,-0.010825,-0.049484,0.003966,0.019719,0.0083857,-16.784,0.37407,-0.33243,0.57957,-0.10203,0,0,0,0,0,1,1.5867,1.5867,2.5,1.5
0.011965,311.28,0.29647,-0.016325,-0.057495,0.30273,0.29647,-0.016325,-0.057495,0.0039318,0.019778,0.008501,-16.786,0.37132,-0.32088,0.55085,-0.095388,0,0,0,0,0,1,1.61,1.61,2.5,1.5
-0.0015747,311.38,0.29231,-0.021601,-0.065715,0.30113,0.29231,-0.021601,-0.065715,0.0039098,0.019905,0.0086529,-16.787,0.3676,-0.30713,0.52256,-0.086758,0,0,0,0,0,1,1.6333,1.6333,2.5,1.5
-0.015115,311.48,0.28816,-0.026878,-0.073935,0.29953,0.28816,-0.026878,-0.073935,0.0038877,0.020032,0.0088048,-16.788,0.36388,-0.29338,0.49427,-0.078128,0,0,0,0,0,1,1.6567,1.6567,2.5,1.5
-0.028655,311.57,0.284,-0.032155,-0.082155,0.29793,0.284,-0.032155,-0.082155,0.0038656,0.020159,0.0089567,-16.789,0.36017,-0.27963,0.46597,-0.069498,0,0,0,0,0,1,1.68,1.68,2.5,1.5
-0.041791,311.68,0.27941,-0.037324,-0.090166,0.29607,0.27941,-0.037324,-0.090166,0.0038459,0.020298,0.0091151,-16.79,0.35648,-0.26625,0.43917,-0.060375,0,0,0,0,0,1,1.7033,1.7033,2.5,1.5
-0.052502,311.81,0.27225,-0.041852,-0.096922,0.29265,0.27225,-0.041852,-0.096922,0.0038398,0.020504,0.0093131,-16.79,0.35295,-0.25514,0.42134,-0.048297,0,0,0,0,0,1,1.7267,1.7267,2.5,1.5
-0.063213,311.94,0.26508,-0.046379,-0.10368,0.28923,0.26508,-0.046379,-0.10368,0.0038338,0.02071,0.009511,-16.79,0.34943,-0.24403,0.4035,-0.036219,0,0,0,0,0,1,1.75,1.75,2.5,1.5
-0.073924,312.07,0.25792,-0.050907,-0.11043,0.28581,0.25792,-0.050907,-0.11043,0.0038277,0.020915,0.009709,-16.79,0.34591,-0.23292,0.38567,-0.024141,0,0,0,0,0,1,1.7733,1.7733,2.5,1.5
-0.084635,312.2,0.25076,-0.055434,-0.11719,0.2824,0.25076,-0.055434,-0.11719,0.0038217,0.021121,0.0099069,-16.79,0.34239,-0.22181,0.36783,-0.012063,0,0,0,0,0,1,1.7967,1.7967,2.5,1.5
-0.086523,312.34,0.24254,-0.058713,-0.12234,0.27838,0.24254,-0.058713,-0.12234,0.0038058,0.021308,0.010126,-16.79,0.34029,-0.21643,0.36199,0.0034842,0,0,0,0,0,1,1.82,1.82,2.5,1.5
-0.086941,312.48,0.23415,-0.061784,-0.12721,0.27425,0.23415,-0.061784,-0.12721,0.0037882,0.021491,0.010349,-16.789,0.33843,-0.21201,0.35814,0.01961,0,0,0,0,0,1,1.8433,1.8433,2.5,1.5
-0.087359,312.62,0.22575,-0.064855,-0.13209,0.27013,0.22575,-0.064855,-0.13209,0.0037707,0.021674,0.010572,-16.788,0.33657,-0.2076,0.3543,0.035735,0,0,0,0,0,1,1.8667,1.8667,2.5,1.5
